fid,lat,lon,Annual_WS,Annual_WD,fid_2,DN
"512",37.573,126.862,3.63,290.21,"104","51"
"23",37.573,126.804,3.71,291.35,"104","51"
"12",37.573,126.839,3.68,287.54,"104","51"
"29",37.573,126.792,3.79,289.33,"104","51"
"26",37.582,126.816,3.57,289.51,"104","51"
"25",37.582,126.804,3.68,291.15,"104","51"
"13",37.582,126.827,3.62,288.43,"104","51"
"28",37.591,126.816,3.62,278.88,"104","51"
"27",37.592,126.804,3.68,278.59,"104","51"
"30",37.601,126.804,3.76,278.39,"104","51"
"533",37.545,126.862,3.45,287.94,"104","51"
"535",37.564,126.851,3.61,284.84,"104","51"
"536",37.573,126.851,3.67,287.78,"104","51"
"60",37.481,126.826,3.42,292.08,"105","52"
"59",37.481,126.838,3.48,294.25,"105","52"
"53",37.49,126.85,3.41,292.11,"105","52"
"54",37.49,126.861,3.38,280.06,"105","52"
"52",37.49,126.838,3.43,297.91,"105","52"
"49",37.499,126.861,3.43,285.39,"105","52"
"48",37.499,126.85,3.41,290.65,"105","52"
"51",37.508,126.861,3.45,287.61,"105","52"
"46",37.508,126.873,3.46,287.77,"105","52"
"508",37.554,126.874,3.5,288.82,"105","52"
"510",37.563,126.874,3.55,292.54,"105","52"
"513",37.573,126.874,3.56,294.98,"105","52"
"520",37.517,126.873,3.47,288.03,"105","52"
"524",37.526,126.873,3.47,289.63,"105","52"
"525",37.536,126.873,3.46,291.93,"105","52"
"526",37.545,126.873,3.46,291.14,"105","52"
"507",37.554,126.862,3.51,284.43,"105","52"
"509",37.563,126.862,3.58,287.46,"105","52"
"512",37.573,126.862,3.63,290.21,"105","52"
"60",37.481,126.826,3.42,292.08,"106","52"
"60",37.481,126.826,3.42,292.08,"107","52"
"54",37.49,126.861,3.38,280.06,"108","54"
"49",37.499,126.861,3.43,285.39,"108","54"
"61",37.471,126.884,3.35,277.72,"108","54"
"62",37.471,126.896,3.37,275.06,"108","54"
"65",37.471,126.907,3.28,255.89,"108","54"
"66",37.48,126.908,3.28,261.71,"108","54"
"39",37.48,126.896,3.37,275.19,"108","54"
"38",37.48,126.884,3.38,279.73,"108","54"
"40",37.49,126.873,3.4,278.83,"108","54"
"43",37.499,126.873,3.45,285.45,"108","54"
"46",37.508,126.873,3.46,287.77,"108","54"
"2",37.517,126.885,3.45,287.77,"108","54"
"88",37.526,126.885,3.47,290.76,"108","54"
"116",37.536,126.885,3.48,292.36,"108","54"
"107",37.545,126.885,3.51,293.06,"108","54"
"511",37.563,126.885,3.56,297.7,"108","54"
"520",37.517,126.873,3.47,288.03,"108","54"
"524",37.526,126.873,3.47,289.63,"108","54"
"153",37.471,126.919,3.28,228.44,"108","54"
"154",37.48,126.919,3.24,248.96,"108","54"
"141",37.48,126.931,3.22,240.79,"108","54"
"137",37.471,126.931,3.36,223.97,"108","54"
"138",37.47,126.942,3.51,230.49,"108","54"
"142",37.48,126.942,3.29,238.08,"108","54"
"79",37.526,126.92,3.44,291.18,"108","54"
"83",37.535,126.92,3.54,298.23,"108","54"
"118",37.498,126.931,3.23,268.41,"108","54"
"121",37.507,126.931,3.27,278.16,"108","54"
"77",37.517,126.931,3.34,283.81,"108","54"
"80",37.526,126.931,3.45,290.72,"108","54"
"84",37.535,126.932,3.54,299.27,"108","54"
"145",37.489,126.942,3.24,256.29,"108","54"
"117",37.507,126.943,3.25,271.89,"108","54"
"119",37.498,126.943,3.27,265.65,"108","54"
"78",37.517,126.943,3.33,279.8,"108","54"
"81",37.526,126.943,3.46,289.59,"108","54"
"498",37.544,126.932,3.53,307.26,"108","54"
"500",37.544,126.92,3.57,304.95,"108","54"
"109",37.554,126.885,3.56,294.6,"108","54"
"446",37.582,126.886,3.4,290.94,"108","54"
"447",37.582,126.897,3.37,297.19,"108","54"
"467",37.581,126.909,3.33,302.83,"108","54"
"487",37.563,126.92,3.44,309.65,"108","54"
"488",37.563,126.932,3.38,322.88,"108","54"
"489",37.572,126.92,3.38,311.21,"108","54"
"491",37.581,126.921,3.32,314.62,"108","54"
"495",37.572,126.909,3.4,300.85,"108","54"
"499",37.554,126.932,3.42,314.7,"108","54"
"502",37.554,126.92,3.5,307.49,"108","54"
"506",37.572,126.897,3.44,296.91,"108","54"
"514",37.572,126.885,3.5,295.06,"108","54"
"140",37.47,126.965,3.76,237.12,"109","49"
"128",37.479,126.966,3.52,248.52,"109","49"
"156",37.47,126.977,3.86,250.24,"109","49"
"129",37.479,126.977,3.43,255.16,"109","49"
"130",37.489,126.966,3.39,262.79,"109","49"
"131",37.489,126.977,3.27,266.3,"109","49"
"61",37.471,126.884,3.35,277.72,"110","53"
"61",37.471,126.884,3.35,277.72,"111","53"
"61",37.471,126.884,3.35,277.72,"112","53"
"139",37.47,126.954,3.61,232.64,"113","50"
"143",37.48,126.954,3.43,241.55,"113","50"
"136",37.461,126.965,4.09,232.78,"113","50"
"140",37.47,126.965,3.76,237.12,"113","50"
"128",37.479,126.966,3.52,248.52,"113","50"
"156",37.47,126.977,3.86,250.24,"113","50"
"155",37.461,126.977,4.48,255.29,"113","50"
"129",37.479,126.977,3.43,255.16,"113","50"
"146",37.489,126.954,3.35,259,"113","50"
"158",37.47,126.989,3.64,261.8,"113","50"
"160",37.479,126.989,3.29,258.86,"113","50"
"130",37.489,126.966,3.39,262.79,"113","50"
"131",37.489,126.977,3.27,266.3,"113","50"
"201",37.46,127.093,3.53,256.03,"114","55"
"224",37.459,127.116,3.14,267.63,"114","55"
"181",37.469,127.105,3.24,262.69,"114","55"
"225",37.469,127.117,3.14,265.89,"114","55"
"203",37.469,127.082,3.31,265.36,"114","55"
"180",37.469,127.093,3.29,261.98,"114","55"
"254",37.478,127.128,2.99,264.92,"114","55"
"253",37.478,127.117,3.1,266.42,"114","55"
"183",37.478,127.105,3.22,267.17,"114","55"
"226",37.478,127.082,3.45,268.13,"114","55"
"205",37.478,127.07,3.49,262.29,"114","55"
"182",37.478,127.093,3.37,269.22,"114","55"
"248",37.487,127.117,3.07,266.18,"114","55"
"249",37.487,127.128,2.96,266.32,"114","55"
"227",37.488,127.082,3.31,256.75,"114","55"
"207",37.488,127.07,3.17,254.62,"114","55"
"252",37.496,127.129,2.92,263.6,"114","55"
"209",37.497,127.071,3.12,262,"114","55"
"229",37.497,127.082,3.13,256.19,"114","55"
"255",37.469,127.128,3.01,264.52,"114","55"
"256",37.478,127.14,2.89,259.17,"114","55"
"257",37.487,127.14,2.89,259.71,"114","55"
"265",37.487,127.152,2.84,226.12,"114","55"
"266",37.496,127.14,2.87,257.83,"114","55"
"267",37.496,127.152,2.79,236.07,"114","55"
"219",37.506,127.082,3.13,268.91,"114","55"
"211",37.506,127.071,3.12,271.65,"114","55"
"223",37.515,127.094,3.13,271.05,"114","55"
"221",37.515,127.071,3.14,275.24,"114","55"
"222",37.515,127.082,3.14,273.7,"114","55"
"235",37.524,127.083,3.16,277.29,"114","55"
"237",37.524,127.106,3.12,274.16,"114","55"
"236",37.524,127.094,3.14,275.99,"114","55"
"241",37.533,127.106,3.11,277.48,"114","55"
"240",37.534,127.094,3.12,278.34,"114","55"
"244",37.543,127.106,3.07,285.27,"114","55"
"352",37.552,127.106,2.99,299.55,"114","55"
"245",37.542,127.118,3.03,282.4,"114","55"
"302",37.552,127.118,2.96,294.71,"114","55"
"224",37.459,127.116,3.14,267.63,"115","54"
"63",37.462,126.896,3.37,277.31,"116","52"
"139",37.47,126.954,3.61,232.64,"117","51"
"135",37.461,126.954,3.78,226.68,"117","51"
"143",37.48,126.954,3.43,241.55,"117","51"
"152",37.452,126.965,4.61,254.9,"117","51"
"136",37.461,126.965,4.09,232.78,"117","51"
"140",37.47,126.965,3.76,237.12,"117","51"
"156",37.47,126.977,3.86,250.24,"117","51"
"155",37.461,126.977,4.48,255.29,"117","51"
"129",37.479,126.977,3.43,255.16,"117","51"
"146",37.489,126.954,3.35,259,"117","51"
"120",37.498,126.954,3.39,269.34,"117","51"
"158",37.47,126.989,3.64,261.8,"117","51"
"160",37.479,126.989,3.29,258.86,"117","51"
"157",37.461,126.989,4.01,268.23,"117","51"
"162",37.488,126.989,3.16,266.12,"117","51"
"130",37.489,126.966,3.39,262.79,"117","51"
"131",37.489,126.977,3.27,266.3,"117","51"
"126",37.498,126.978,3.31,276.91,"117","51"
"124",37.498,126.966,3.41,274.02,"117","51"
"68",37.443,126.907,3.34,307.76,"118","48"
"71",37.452,126.907,3.34,258.54,"118","48"
"64",37.462,126.907,3.32,245.91,"118","48"
"72",37.452,126.919,3.62,156.37,"118","48"
"69",37.443,126.919,3.57,30.29,"118","48"
"199",37.451,127.081,3.75,261.97,"119","54"
"101",37.451,127.07,3.5,252.39,"119","54"
"201",37.46,127.093,3.53,256.03,"119","54"
"102",37.46,127.07,3.25,249.8,"119","54"
"200",37.46,127.081,3.4,249.41,"119","54"
"181",37.469,127.105,3.24,262.69,"119","54"
"203",37.469,127.082,3.31,265.36,"119","54"
"180",37.469,127.093,3.29,261.98,"119","54"
"202",37.469,127.07,3.44,268.33,"119","54"
"226",37.478,127.082,3.45,268.13,"119","54"
"205",37.478,127.07,3.49,262.29,"119","54"
"207",37.488,127.07,3.17,254.62,"119","54"
"209",37.497,127.071,3.12,262,"119","54"
"211",37.506,127.071,3.12,271.65,"119","54"
"221",37.515,127.071,3.14,275.24,"119","54"
"222",37.515,127.082,3.14,273.7,"119","54"
"235",37.524,127.083,3.16,277.29,"119","54"
"236",37.524,127.094,3.14,275.99,"119","54"
"234",37.525,127.071,3.17,278.46,"119","54"
"241",37.533,127.106,3.11,277.48,"119","54"
"239",37.534,127.083,3.14,279.88,"119","54"
"240",37.534,127.094,3.12,278.34,"119","54"
"238",37.534,127.071,3.14,280.74,"119","54"
"244",37.543,127.106,3.07,285.27,"119","54"
"353",37.543,127.071,3.09,280.5,"119","54"
"349",37.543,127.083,3.09,281.44,"119","54"
"350",37.543,127.094,3.09,283.79,"119","54"
"351",37.552,127.095,3.02,294,"119","54"
"348",37.552,127.083,3.03,283.94,"119","54"
"340",37.552,127.071,3.01,281.91,"119","54"
"352",37.552,127.106,2.99,299.55,"119","54"
"333",37.534,127.048,3.18,280.88,"119","54"
"218",37.534,127.036,3.18,283.94,"119","54"
"337",37.534,127.059,3.15,281.48,"119","54"
"302",37.552,127.118,2.96,294.71,"119","54"
"334",37.543,127.036,3.13,290.36,"119","54"
"326",37.553,127.036,3.03,295.97,"119","54"
"339",37.552,127.06,3.01,284.73,"119","54"
"336",37.552,127.048,3.03,290,"119","54"
"341",37.562,127.048,2.95,293.42,"119","54"
"342",37.562,127.06,2.95,288.78,"119","54"
"70",37.452,126.895,3.37,281.7,"120","51"
"63",37.462,126.896,3.37,277.31,"120","51"
"64",37.462,126.907,3.32,245.91,"120","51"
"62",37.471,126.896,3.37,275.06,"120","51"
"65",37.471,126.907,3.28,255.89,"120","51"
"73",37.461,126.919,3.42,200.65,"120","51"
"72",37.452,126.919,3.62,156.37,"120","51"
"153",37.471,126.919,3.28,228.44,"120","51"
"133",37.461,126.93,3.77,215.66,"120","51"
"149",37.452,126.93,4.2,224.72,"120","51"
"147",37.443,126.942,4.54,307.3,"120","51"
"68",37.443,126.907,3.34,307.76,"121","50"
"147",37.443,126.942,4.54,307.3,"122","51"
"70",37.452,126.895,3.37,281.7,"123","50"
"63",37.462,126.896,3.37,277.31,"123","50"
"64",37.462,126.907,3.32,245.91,"123","50"
"73",37.461,126.919,3.42,200.65,"123","50"
"72",37.452,126.919,3.62,156.37,"123","50"
"69",37.443,126.919,3.57,30.29,"123","50"
"149",37.452,126.93,4.2,224.72,"123","50"
"69",37.443,126.919,3.57,30.29,"124","50"
"69",37.443,126.919,3.57,30.29,"125","50"
"147",37.443,126.942,4.54,307.3,"126","51"
"63",37.462,126.896,3.37,277.31,"127","52"
"61",37.471,126.884,3.35,277.72,"127","52"
"62",37.471,126.896,3.37,275.06,"127","52"
"65",37.471,126.907,3.28,255.89,"127","52"
"73",37.461,126.919,3.42,200.65,"127","52"
"153",37.471,126.919,3.28,228.44,"127","52"
"133",37.461,126.93,3.77,215.66,"127","52"
"149",37.452,126.93,4.2,224.72,"127","52"
"147",37.443,126.942,4.54,307.3,"127","52"
"150",37.452,126.942,4.31,242.76,"127","52"
"134",37.461,126.942,3.88,231.24,"127","52"
"138",37.47,126.942,3.51,230.49,"127","52"
"142",37.48,126.942,3.29,238.08,"127","52"
"151",37.452,126.953,4.17,236.22,"127","52"
"148",37.443,126.953,4.67,303.82,"127","52"
"139",37.47,126.954,3.61,232.64,"127","52"
"135",37.461,126.954,3.78,226.68,"127","52"
"143",37.48,126.954,3.43,241.55,"127","52"
"152",37.452,126.965,4.61,254.9,"127","52"
"146",37.489,126.954,3.35,259,"127","52"
"120",37.498,126.954,3.39,269.34,"127","52"
"158",37.47,126.989,3.64,261.8,"127","52"
"160",37.479,126.989,3.29,258.86,"127","52"
"157",37.461,126.989,4.01,268.23,"127","52"
"159",37.47,127,3.54,270.75,"127","52"
"162",37.488,126.989,3.16,266.12,"127","52"
"131",37.489,126.977,3.27,266.3,"127","52"
"126",37.498,126.978,3.31,276.91,"127","52"
"124",37.498,126.966,3.41,274.02,"127","52"
"67",37.434,126.907,3.31,307.57,"128","49"
"68",37.443,126.907,3.34,307.76,"128","49"
"70",37.452,126.895,3.37,281.7,"128","49"
"71",37.452,126.907,3.34,258.54,"128","49"
"63",37.462,126.896,3.37,277.31,"128","49"
"64",37.462,126.907,3.32,245.91,"128","49"
"73",37.461,126.919,3.42,200.65,"128","49"
"72",37.452,126.919,3.62,156.37,"128","49"
"69",37.443,126.919,3.57,30.29,"128","49"
"67",37.434,126.907,3.31,307.57,"129","50"
"68",37.443,126.907,3.34,307.76,"129","50"
"54",37.49,126.861,3.38,280.06,"130","53"
"49",37.499,126.861,3.43,285.39,"130","53"
"51",37.508,126.861,3.45,287.61,"130","53"
"61",37.471,126.884,3.35,277.72,"130","53"
"62",37.471,126.896,3.37,275.06,"130","53"
"65",37.471,126.907,3.28,255.89,"130","53"
"66",37.48,126.908,3.28,261.71,"130","53"
"39",37.48,126.896,3.37,275.19,"130","53"
"43",37.499,126.873,3.45,285.45,"130","53"
"46",37.508,126.873,3.46,287.77,"130","53"
"88",37.526,126.885,3.47,290.76,"130","53"
"116",37.536,126.885,3.48,292.36,"130","53"
"107",37.545,126.885,3.51,293.06,"130","53"
"508",37.554,126.874,3.5,288.82,"130","53"
"510",37.563,126.874,3.55,292.54,"130","53"
"511",37.563,126.885,3.56,297.7,"130","53"
"513",37.573,126.874,3.56,294.98,"130","53"
"520",37.517,126.873,3.47,288.03,"130","53"
"524",37.526,126.873,3.47,289.63,"130","53"
"525",37.536,126.873,3.46,291.93,"130","53"
"526",37.545,126.873,3.46,291.14,"130","53"
"73",37.461,126.919,3.42,200.65,"130","53"
"153",37.471,126.919,3.28,228.44,"130","53"
"133",37.461,126.93,3.77,215.66,"130","53"
"137",37.471,126.931,3.36,223.97,"130","53"
"134",37.461,126.942,3.88,231.24,"130","53"
"138",37.47,126.942,3.51,230.49,"130","53"
"142",37.48,126.942,3.29,238.08,"130","53"
"143",37.48,126.954,3.43,241.55,"130","53"
"80",37.526,126.931,3.45,290.72,"130","53"
"84",37.535,126.932,3.54,299.27,"130","53"
"145",37.489,126.942,3.24,256.29,"130","53"
"117",37.507,126.943,3.25,271.89,"130","53"
"119",37.498,126.943,3.27,265.65,"130","53"
"78",37.517,126.943,3.33,279.8,"130","53"
"81",37.526,126.943,3.46,289.59,"130","53"
"85",37.535,126.943,3.49,299.21,"130","53"
"146",37.489,126.954,3.35,259,"130","53"
"123",37.516,126.954,3.35,277.15,"130","53"
"122",37.507,126.954,3.38,272.53,"130","53"
"120",37.498,126.954,3.39,269.34,"130","53"
"498",37.544,126.932,3.53,307.26,"130","53"
"563",37.526,126.955,3.46,288.53,"130","53"
"158",37.47,126.989,3.64,261.8,"130","53"
"160",37.479,126.989,3.29,258.86,"130","53"
"161",37.479,127,3.41,258.07,"130","53"
"159",37.47,127,3.54,270.75,"130","53"
"178",37.461,127.012,3.27,271.96,"130","53"
"179",37.47,127.012,3.62,275.66,"130","53"
"194",37.479,127.012,3.63,261.18,"130","53"
"166",37.46,127.023,3.22,257.11,"130","53"
"168",37.47,127.023,3.42,270.75,"130","53"
"170",37.479,127.024,3.53,266.96,"130","53"
"167",37.46,127.035,3.26,244.08,"130","53"
"169",37.47,127.035,3.08,261.9,"130","53"
"171",37.479,127.035,3.17,267.48,"130","53"
"96",37.442,127.046,4.36,241.17,"130","53"
"99",37.451,127.046,3.85,240.23,"130","53"
"92",37.469,127.047,3.02,259.56,"130","53"
"90",37.46,127.047,3.26,246.51,"130","53"
"172",37.479,127.047,3.06,262.25,"130","53"
"94",37.432,127.058,4.67,262.91,"130","53"
"100",37.451,127.058,3.56,247.31,"130","53"
"97",37.442,127.058,4.17,255.33,"130","53"
"91",37.46,127.058,3.19,250.89,"130","53"
"93",37.469,127.058,3.27,264.95,"130","53"
"204",37.479,127.059,3.24,256.73,"130","53"
"196",37.488,127.024,3.36,263.45,"130","53"
"206",37.488,127.059,3.04,258.02,"130","53"
"198",37.488,127.047,3.11,266.64,"130","53"
"162",37.488,126.989,3.16,266.12,"130","53"
"197",37.488,127.035,3.22,268.09,"130","53"
"131",37.489,126.977,3.27,266.3,"130","53"
"208",37.497,127.059,3.12,268.14,"130","53"
"185",37.497,127.024,3.26,268.52,"130","53"
"126",37.498,126.978,3.31,276.91,"130","53"
"124",37.498,126.966,3.41,274.02,"130","53"
"95",37.432,127.069,4.03,270.84,"130","53"
"98",37.442,127.07,3.8,267.63,"130","53"
"199",37.451,127.081,3.75,261.97,"130","53"
"101",37.451,127.07,3.5,252.39,"130","53"
"102",37.46,127.07,3.25,249.8,"130","53"
"202",37.469,127.07,3.44,268.33,"130","53"
"205",37.478,127.07,3.49,262.29,"130","53"
"207",37.488,127.07,3.17,254.62,"130","53"
"209",37.497,127.071,3.12,262,"130","53"
"211",37.506,127.071,3.12,271.65,"130","53"
"221",37.515,127.071,3.14,275.24,"130","53"
"234",37.525,127.071,3.17,278.46,"130","53"
"238",37.534,127.071,3.14,280.74,"130","53"
"351",37.552,127.095,3.02,294,"130","53"
"348",37.552,127.083,3.03,283.94,"130","53"
"340",37.552,127.071,3.01,281.91,"130","53"
"352",37.552,127.106,2.99,299.55,"130","53"
"343",37.561,127.072,2.96,284.33,"130","53"
"347",37.561,127.095,3.07,311.57,"130","53"
"346",37.561,127.083,2.97,289.4,"130","53"
"173",37.506,127.059,3.12,274.13,"130","53"
"189",37.507,127.024,3.24,279.26,"130","53"
"188",37.507,127.012,3.3,281.22,"130","53"
"127",37.507,126.978,3.33,280.9,"130","53"
"125",37.507,126.966,3.41,276.28,"130","53"
"192",37.516,127.013,3.3,286.15,"130","53"
"193",37.516,127.024,3.22,283.26,"130","53"
"191",37.516,127.001,3.37,288.86,"130","53"
"177",37.525,127.059,3.15,278.3,"130","53"
"212",37.525,127.013,3.28,291.9,"130","53"
"176",37.525,127.048,3.12,277.85,"130","53"
"333",37.534,127.048,3.18,280.88,"130","53"
"218",37.534,127.036,3.18,283.94,"130","53"
"337",37.534,127.059,3.15,281.48,"130","53"
"562",37.525,126.978,3.38,292.16,"130","53"
"564",37.526,126.966,3.43,288.95,"130","53"
"565",37.516,126.966,3.4,280.61,"130","53"
"566",37.516,126.978,3.4,286.87,"130","53"
"567",37.525,127.001,3.32,295.53,"130","53"
"570",37.525,126.99,3.35,295.13,"130","53"
"479",37.544,126.943,3.42,307.83,"130","53"
"481",37.581,126.944,3.57,334.09,"130","53"
"483",37.59,126.944,3.48,325.39,"130","53"
"453",37.609,126.944,3.39,349.12,"130","53"
"450",37.6,126.944,3.34,334.06,"130","53"
"482",37.581,126.955,3.69,318.86,"130","53"
"484",37.59,126.956,3.66,315,"130","53"
"486",37.553,126.943,3.33,317.39,"130","53"
"493",37.599,126.956,3.46,326.25,"130","53"
"494",37.609,126.956,3.47,339.64,"130","53"
"109",37.554,126.885,3.56,294.6,"130","53"
"446",37.582,126.886,3.4,290.94,"130","53"
"447",37.582,126.897,3.37,297.19,"130","53"
"464",37.59,126.932,3.34,330.95,"130","53"
"463",37.591,126.921,3.27,318.44,"130","53"
"449",37.6,126.933,3.28,335.79,"130","53"
"465",37.6,126.909,3.23,303.26,"130","53"
"466",37.591,126.909,3.24,308.66,"130","53"
"467",37.581,126.909,3.33,302.83,"130","53"
"487",37.563,126.92,3.44,309.65,"130","53"
"488",37.563,126.932,3.38,322.88,"130","53"
"489",37.572,126.92,3.38,311.21,"130","53"
"490",37.572,126.932,3.32,333.56,"130","53"
"491",37.581,126.921,3.32,314.62,"130","53"
"492",37.581,126.932,3.34,336.59,"130","53"
"499",37.554,126.932,3.42,314.7,"130","53"
"514",37.572,126.885,3.5,295.06,"130","53"
"334",37.543,127.036,3.13,290.36,"130","53"
"326",37.553,127.036,3.03,295.97,"130","53"
"571",37.562,127.037,2.95,297.09,"130","53"
"339",37.552,127.06,3.01,284.73,"130","53"
"336",37.552,127.048,3.03,290,"130","53"
"341",37.562,127.048,2.95,293.42,"130","53"
"342",37.562,127.06,2.95,288.78,"130","53"
